Active Velocity,Angular diffusion coefficient,Average population per patch
0.000125594,7.06269e-05,0.09653288888888889
0.000125594,0.000158114,0.0
0.000125594,0.000353973,0.0
0.000125594,0.000792447,0.0
0.000125594,0.00177407,0.0
0.000125594,0.00397164,0.12504
0.000125594,0.0088914,0.1495773333333333
0.000125594,0.0199054,0.0044444444444444444
0.000125594,0.0445625,0.0
0.000125594,0.0997631,0.0
0.000125594,0.223342,0.0
0.000125594,0.5,0.0
0.0005,5e-08,3.7359644444444444
0.0005,1.11936e-07,3.5867911111111113
0.0005,2.50594e-07,3.5901599999999996
0.0005,5.61009e-07,3.7512666666666665
0.0005,1.25594e-06,3.6723377777777775
0.0005,2.81171e-06,3.67524
0.0005,6.29463e-06,3.5110266666666665
0.0005,1.40919e-05,2.4208222222222218
0.0005,3.15479e-05,2.2757288888888887
0.0005,7.06269e-05,1.7114577777777777
0.0005,0.000158114,0.11462222222222222
0.0005,0.000353973,0.0
0.0005,0.000792447,0.0
0.0005,0.00177407,0.0
0.0005,0.00397164,0.02372888888888889
0.0005,0.0088914,0.07881288888888889
0.0005,0.0199054,0.0044444444444444444
0.0005,0.0445625,0.0
0.0005,0.0997631,0.0
0.0005,0.223342,0.0
0.0005,0.5,0.0
0.00199054,5e-08,3.355542222222222
0.00199054,1.11936e-07,3.553728888888889
0.00199054,2.50594e-07,3.3846755555555554
0.00199054,5.61009e-07,3.3444933333333333
0.00199054,1.25594e-06,3.398328888888889
0.00199054,2.81171e-06,3.422768888888889
0.00199054,6.29463e-06,3.318942222222222
0.00199054,1.40919e-05,2.3362177777777777
0.00199054,3.15479e-05,2.1830133333333333
0.00199054,7.06269e-05,1.8772266666666666
0.00199054,0.000158114,1.5378755555555554
0.00199054,0.000353973,0.991808888888889
0.00199054,0.000792447,0.0021826666666666665
0.00199054,0.00177407,0.0
0.00199054,0.00397164,0.015451111111111112
0.00199054,0.0088914,0.024861333333333333
0.00199054,0.0199054,0.0044444444444444444
0.00199054,0.0445625,0.0
0.00199054,0.0997631,0.0
0.00199054,0.223342,0.0
0.00199054,0.5,0.0
0.00792447,5e-08,3.0735066666666664
0.00792447,1.11936e-07,2.9955555555555557
0.00792447,2.50594e-07,3.050528888888889
0.00792447,5.61009e-07,2.9996133333333335
0.00792447,1.25594e-06,3.0229733333333333
0.00792447,2.81171e-06,3.067102222222222
0.00792447,6.29463e-06,2.8242577777777775
0.00792447,1.40919e-05,2.1227288888888887
0.00792447,3.15479e-05,1.979831111111111
0.00792447,7.06269e-05,1.92292
0.00792447,0.000158114,1.5748266666666668
0.00792447,0.000353973,1.4119733333333333
0.00792447,0.000792447,1.2260444444444445
0.00792447,0.00177407,0.9291333333333334
0.00792447,0.00397164,0.4289093333333333
0.00792447,0.0088914,0.017777777777777778
0.00792447,0.0199054,0.0044444444444444444
0.00792447,0.0445625,0.0
0.00792447,0.0997631,0.0
0.00792447,0.223342,0.0
0.00792447,0.5,0.0
0.0315479,5e-08,2.684813333333333
0.0315479,1.11936e-07,2.6534488888888887
0.0315479,2.50594e-07,2.7208799999999997
0.0315479,5.61009e-07,2.8055555555555554
0.0315479,1.25594e-06,2.6971333333333334
0.0315479,2.81171e-06,2.6633377777777776
0.0315479,6.29463e-06,2.175453333333333
0.0315479,1.40919e-05,1.87348
0.0315479,3.15479e-05,1.7772755555555555
0.0315479,7.06269e-05,1.9736444444444443
0.0315479,0.000158114,1.54492
0.0315479,0.000353973,1.454751111111111
0.0315479,0.000792447,1.3678044444444444
0.0315479,0.00177407,1.211928888888889
0.0315479,0.00397164,0.8752044444444445
0.0315479,0.0088914,0.010346222222222222
0.0315479,0.0199054,0.0044444444444444444
0.0315479,0.0445625,0.0
0.0315479,0.0997631,0.0
0.0315479,0.223342,0.0
0.0315479,0.5,0.0
0.125594,5e-08,2.2760933333333333
0.125594,1.11936e-07,2.2917955555555554
0.125594,2.50594e-07,2.1577555555555556
0.125594,5.61009e-07,2.0218133333333332
0.125594,1.25594e-06,1.9996622222222222
0.125594,2.81171e-06,1.8874000000000002
0.125594,6.29463e-06,1.698288888888889
0.125594,1.40919e-05,1.7031333333333332
0.125594,3.15479e-05,1.7069644444444445
0.125594,7.06269e-05,1.8625688888888887
0.125594,0.000158114,1.5102177777777777
0.125594,0.000353973,1.464831111111111
0.125594,0.000792447,1.4092888888888888
0.125594,0.00177407,1.295
0.125594,0.00397164,1.0278977777777778
0.125594,0.0088914,0.053416
0.125594,0.0199054,0.0044444444444444444
0.125594,0.0445625,0.0
0.125594,0.0997631,0.0
0.125594,0.223342,0.0
0.125594,0.5,0.0
0.5,5e-08,1.5464622222222222
0.5,1.11936e-07,1.605368888888889
0.5,2.50594e-07,1.5716311111111112
0.5,5.61009e-07,1.6103155555555557
0.5,1.25594e-06,1.6441644444444445
0.5,2.81171e-06,1.600591111111111
0.5,6.29463e-06,1.7498755555555554
0.5,1.40919e-05,1.5724
0.5,3.15479e-05,1.7079333333333335
0.5,7.06269e-05,0.0
0.5,0.000158114,1.49512
0.5,0.000353973,1.469542222222222
0.5,0.000792447,1.4269022222222223
0.5,0.00177407,1.3376977777777779
0.5,0.00397164,1.1209377777777778
0.5,0.0088914,0.2917217777777778
0.5,0.0199054,0.0044444444444444444
0.5,0.0445625,0.0
0.5,0.0997631,0.0
0.5,0.223342,0.0
0.5,0.5,0.0
1.99054,5e-08,1.5632133333333333
1.99054,1.11936e-07,1.599711111111111
1.99054,2.50594e-07,1.5181822222222223
