Active Velocity,Angular diffusion coefficient,Average population per patch
1.58114e-05,0.000158489,0.26083555555555554
1.58114e-05,0.000316228,0.27743644444444443
1.58114e-05,0.000630957,0.2762648888888889
1.58114e-05,0.00125893,0.22046666666666664
1.58114e-05,0.00251189,0.22070177777777777
1.58114e-05,0.00501187,0.2827351111111111
1.58114e-05,0.01,0.2845746666666667
1.58114e-05,0.0199526,0.2775791111111111
1.58114e-05,0.0398107,0.2731773333333333
1.58114e-05,0.0794328,0.25218666666666667
1.58114e-05,0.158489,0.22233866666666668
1.58114e-05,0.316228,0.31153733333333333
1.58114e-05,0.630957,0.23896177777777777
1.58114e-05,1.25893,0.2621222222222222
1.58114e-05,2.51189,0.23532
1.58114e-05,5.01187,0.19871377777777777
1.58114e-05,10,0.2041568888888889
5e-05,1e-05,0.11098488888888888
5e-05,1.99526e-05,0.10556888888888889
5e-05,3.98107e-05,0.12918044444444443
5e-05,7.94328e-05,0.15705466666666668
5e-05,0.000158489,0.1588791111111111
5e-05,0.000316228,0.193044
5e-05,0.000630957,0.12590577777777778
5e-05,0.00125893,0.09681911111111112
5e-05,0.00251189,0.15821688888888888
5e-05,0.00501187,0.09181022222222222
5e-05,0.01,0.1389128888888889
5e-05,0.0199526,0.09627333333333334
5e-05,0.0398107,0.09394933333333333
5e-05,0.0794328,0.16151066666666666
5e-05,0.158489,0.13978622222222223
5e-05,0.316228,0.12601199999999999
5e-05,0.630957,0.19075555555555557
5e-05,1.25893,0.12654666666666667
5e-05,2.51189,0.14576844444444445
5e-05,5.01187,0.10246577777777778
5e-05,10,0.120392
0.000158114,1e-05,0.037043999999999994
0.000158114,1.99526e-05,0.04118622222222222
0.000158114,3.98107e-05,0.030796
0.000158114,7.94328e-05,0.039115111111111114
0.000158114,0.000158489,0.031023555555555554
0.000158114,0.000316228,0.05764311111111111
0.000158114,0.000630957,0.05420755555555556
0.000158114,0.00125893,0.04685333333333333
0.000158114,0.00251189,0.03843644444444444
0.000158114,0.00501187,0.04025644444444445
0.000158114,0.01,0.045016
0.000158114,0.0199526,0.04316444444444444
0.000158114,0.0398107,0.035852
0.000158114,0.0794328,0.03734533333333333
0.000158114,0.158489,0.05014933333333333
0.000158114,0.316228,0.018339555555555557
0.000158114,0.630957,0.042131999999999996
0.000158114,1.25893,0.043603555555555555
0.000158114,2.51189,0.037004444444444444
0.000158114,5.01187,0.02442577777777778
0.000158114,10,0.06650622222222223
0.0005,1e-05,0.009795555555555556
0.0005,1.99526e-05,0.0
0.0005,3.98107e-05,0.009902666666666667
0.0005,7.94328e-05,0.005652888888888889
0.0005,0.000158489,0.01408311111111111
0.0005,0.000316228,0.00434
0.0005,0.000630957,0.0032537777777777777
0.0005,0.00125893,0.0
0.0005,0.00251189,0.012100444444444443
0.0005,0.00501187,0.0003475555555555556
0.0005,0.01,0.021618666666666668
0.0005,0.0199526,0.014398222222222222
0.0005,0.0398107,0.014790666666666667
0.0005,0.0794328,0.00915511111111111
0.0005,0.158489,0.010904888888888888
0.0005,0.316228,0.011254222222222223
0.0005,0.630957,0.0
0.0005,1.25893,0.0
0.0005,2.51189,0.007422666666666666
0.0005,5.01187,0.021338666666666666
0.0005,10,0.07860266666666667
0.00158114,1e-05,0.0
0.00158114,1.99526e-05,0.0031608888888888893
0.00158114,3.98107e-05,0.0
0.00158114,7.94328e-05,0.008210222222222221
0.00158114,0.000158489,0.0
0.00158114,0.000316228,0.011799555555555556
0.00158114,0.000630957,0.001279111111111111
0.00158114,0.00125893,0.0006177777777777779
0.00158114,0.00251189,0.004060444444444445
0.00158114,0.00501187,8.533333333333332e-05
0.00158114,0.01,0.0
0.00158114,0.0199526,0.0
0.00158114,0.0398107,0.0
0.00158114,0.0794328,0.0
0.00158114,0.158489,3.9999999999999996e-05
0.00158114,0.316228,0.0
0.00158114,0.630957,0.0
0.00158114,1.25893,0.0
0.00158114,2.51189,0.009116444444444444
0.00158114,5.01187,0.0
0.00158114,10,0.0
0.005,1e-05,0.110428
0.005,1.99526e-05,0.15360177777777778
0.005,3.98107e-05,0.13086355555555554
0.005,7.94328e-05,0.1398631111111111
0.005,0.000158489,0.18592533333333333
0.005,0.000316228,0.14822355555555555
0.005,0.000630957,0.13465644444444444
0.005,0.00125893,0.210248
0.005,0.00251189,0.16086755555555554
