Active Velocity,Angular diffusion coefficient,Average population per patch
31547.9,5.97161e-05,0.0
31547.9,9.46436e-05,0.0
31547.9,0.00015,0.0
31547.9,0.000237734,0.0
31547.9,0.000376783,0.0
31547.9,0.000597161,0.0044444444444444444
31547.9,0.000946436,0.0044444444444444444
31547.9,0.0015,0.0044444444444444444
31547.9,0.00237734,0.0044444444444444444
31547.9,0.00376783,0.0044444444444444444
31547.9,0.00597161,0.0044444444444444444
31547.9,0.00946436,0.0044444444444444444
31547.9,0.015,0.0044444444444444444
31547.9,0.0237734,0.0044444444444444444
31547.9,0.0376783,0.0044444444444444444
31547.9,0.0597161,0.0044444444444444444
31547.9,0.0946436,0.0044444444444444444
31547.9,0.15,0.0044444444444444444
125594,1.5e-05,0.0
125594,2.37734e-05,0.0
125594,3.76783e-05,0.0
125594,5.97161e-05,0.0
125594,9.46436e-05,0.0
125594,0.00015,0.0
125594,0.000237734,0.0
125594,0.000376783,0.0
125594,0.000597161,0.0
125594,0.000946436,0.0
125594,0.0015,0.0
125594,0.00237734,0.0
125594,0.00376783,0.0
125594,0.00597161,0.0
125594,0.00946436,0.0
125594,0.015,0.0
125594,0.0237734,0.0
125594,0.0376783,0.0
125594,0.0597161,0.0
125594,0.0946436,0.0
125594,0.15,0.0
500000,1.5e-05,0.0
500000,2.37734e-05,0.0
500000,3.76783e-05,0.0
500000,5.97161e-05,0.0
500000,9.46436e-05,0.0
500000,0.00015,0.0
500000,0.000237734,0.0
500000,0.000376783,0.0
500000,0.000597161,0.0
500000,0.000946436,0.0
500000,0.0015,0.0
500000,0.00237734,0.0
500000,0.00376783,0.0
500000,0.00597161,0.0
500000,0.00946436,0.0
500000,0.015,0.0
500000,0.0237734,0.0
500000,0.0376783,0.0
500000,0.0597161,0.0
500000,0.0946436,0.0
500000,0.15,0.0
